Generation,Sample,Well,Nutrient,Pump,Strain,Population,FSC_median,FSC_mean,FSC_sd,FL1_median,FL1_mean,FL1_sd,normalizedGFP_median,normalizedGFP_mean,normalizedGFP_sd,PopProp_0copy,PopProp_1copy,PopProp_2copy,PopProp_3plus,Cells counted,Proportion_total,
87,ur_h_bc06 F07 20 Urea DGY1706bc Experimental,,,,,,140312,172914.2941,99109.68106,1061.5,1206.558824,1155.111255,0.007740098558,0.007203381774,0.00632237465,1,0,0,0,34,,
87,mix_h_ctrl2,C09,Gln_Urea,25,DGY1315,2_copy_ctrl,284695,326048.7492,161091.6996,101932,119185.4527,65494.32556,0.3563024541,0.3722447088,0.1045649961,0.007244295516,0.1165469922,0.881697782,0.001414818361,94005,,
87,mix_h_bc04,C10,Gln_Urea,29,DGY1706bc,Experimental,299947,327335.7808,147839.5718,51860,57353.40707,28868.7299,0.1735975598,0.1817854357,0.06006164154,0.01529085996,0.8881265082,0.09886236002,0.0001556887559,89923,,
87,mix_h_bc01,D09,Gln_Urea,26,DGY1706bc,Experimental,307850,338919.2035,154635.1747,47054,53078.77089,27605.44026,0.1525624469,0.1584195196,0.04272798667,0.01152073733,0.9465866467,0.04325367056,0,93310,,
87,mix_h_bc05,D10,Gln_Urea,30,DGY1706bc,Experimental,324521,352200.1457,152223.2846,59352,64915.47082,31389.23914,0.1783478474,0.1890372844,0.06129564246,0.007986620704,0.8453872146,0.1509380297,0,87897,,
87,mix_h_ctrl0,E08,Gln_Urea,23,DGY1,0_copy_ctrl,304832.5,331470.0631,141003.4063,959,1266.582933,1308.080372,0.002992047213,0.004149486314,0.004554825686,0.9997816185,0.000540754144,0,0,96162,,
87,mix_h_bc02,E09,Gln_Urea,27,DGY1706bc,Experimental,319858,343859.5439,143318.7649,68928,74111.77773,34171.75201,0.2125093946,0.2224575029,0.07695591642,0.01561489529,0.6965325056,0.2951662022,3.53E-05,85047,,
87,mix_h_bc06,E10,Gln_Urea,31,DGY1706bc,Experimental,310382.5,338246.199,144999.6795,48443,53380.59292,25282.15456,0.15317148,0.160902489,0.0460369523,0.009558775608,0.9499576372,0.04251482696,0,92062,,
87,mix_h_ctrl1,F08,Gln_Urea,24,DGY500,1_copy_ctrl,288716.5,325448.506,151498.7575,53395,60873.19968,32655.14919,0.1823875106,0.1907715992,0.05909196172,0.01290101365,0.8471701348,0.1441398967,0,93326,,
87,mix_h_bc03,F09,Gln_Urea,28,DGY1706bc,Experimental,317107.5,350632.1833,157668.3896,47737,53613.43947,27726.93414,0.1489680865,0.1559600251,0.04725827264,0.01675989536,0.9401812111,0.04478167471,0,94034,,
87,mix_h_bc07,F10,Gln_Urea,32,DGY1706bc,Experimental,311944,343645.4012,156891.2582,44537,50339.72704,26293.22641,0.1413510873,0.1488965273,0.04337366492,0.01036761801,0.9597894445,0.03063305466,1.07E-05,93657,,
91,gln_h_ctrl0,C03,Glutamine,1,DGY1,0_copy_ctrl,322141,360825.2437,174634.1008,1088,1243.775759,1063.447697,0.003189765458,0.003761455697,0.003423640007,0.999441506,0.0006351500816,0,0,91317,,
91,gln_h_bc02,C04,Glutamine,5,DGY1706bc,Experimental,309749,347227.1036,171527.4608,129116,146248.7295,90983.65866,0.3936588625,0.4605981432,0.2791170975,0.01448625014,0.211966402,0.7335634564,0.02782188471,86910,,
91,gln_h_bc06,C05,Glutamine,9,DGY1706bc,Experimental,446690,476036.2044,192005.674,58898,70223.29381,46361.31709,0.1339745181,0.1476409207,0.07439874055,0.03599099603,0.8750513002,0.08991530799,1.24E-05,80409,,
91,gln_h_ctrl1,D03,Glutamine,2,DGY500,1_copy_ctrl,270450.5,306396.9993,149070.581,55291,62342.4371,31154.79338,0.2032470603,0.2126109891,0.06713950671,0.0112382144,0.8173622593,0.1775660217,0,89516,,
91,gln_h_bc03,D04,Glutamine,6,DGY1706bc,Experimental,292162.5,328652.2117,159967.6566,103880,127089.8974,91144.79796,0.3709496804,0.396391111,0.2138523575,0.01553046023,0.3288918984,0.6428867871,0.002479194426,91562,,
91,gln_h_bc07,D05,Glutamine,10,DGY1706bc,Experimental,288479,322820.1187,157612.4596,104018,122426.918,77503.46563,0.365073196,0.3883655043,0.1632274073,0.00780170397,0.2144652514,0.7743272798,0.0005984570689,91903,,
91,gln_h_ctrl2,E03,Glutamine,3,DGY1315,2_copy_ctrl,291454,328888.7656,163753.4929,103871,119765.3242,67239.29423,0.3554372137,0.3689670356,0.1099079842,0.01707601829,0.1281083263,0.8577725889,4.36E-05,91649,,
91,gln_h_bc04,E04,Glutamine,7,DGY1706bc,Experimental,274717,310490.8402,151905.2078,130632,152099.7361,90969.34594,0.4902078477,0.4966199406,0.1773642245,0.008616207383,0.09825871967,0.8783119874,0.0007215543129,94241,,
91,gln_h_bc08,E05,Glutamine,11,DGY1706bc,Experimental,389366,423164.6066,186422.0396,74972,86334.23228,62816.43933,0.2072408081,0.2056115621,0.1127891852,0.08653100887,0.635193133,0.2797218977,0,86443,,
91,gln_h_bc01,F03,Glutamine,4,DGY1706bc,Experimental,274074.5,309801.1639,156604.3896,72912.5,92320.15038,68935.9695,0.260398574,0.3059392746,0.1733344729,0.01523420239,0.5076005303,0.4764361467,0.0008948298719,90520,,
91,gln_h_bc05,F04,Glutamine,8,DGY1706bc,Experimental,290451,326919.1135,159750.7468,112823,132471.2426,83923.0617,0.3953238921,0.4170448735,0.1815946212,0.01106378271,0.1920783316,0.7879957958,0.0009293577474,90385,,
91,ur_h_ctrl1 C06 13 Urea DGY500 1_copy_ctrl,,,,,,191879,239926.625,146932.9178,1418.5,2538.375,4813.401546,0.00716223904,0.01008474855,0.01563561019,0.925,0.075,0,0,40,,
91,ur_h_bc03 C07 17 Urea DGY1706bc Experimental,,,,,,124947,171957.6,108952.9234,1001,1347.571429,1234.709284,0.007279289509,0.008057204311,0.007198142003,1,0,0,0,35,,
91,ur_h_bc07 C08 21 Urea DGY1706bc Experimental,,,,,,180194,215123.2759,144966.4297,1088,1353.586207,1215.675518,0.005356715996,0.00696156417,0.005560102723,1,0,0,0,29,,
91,ur_h_ctrl2 D06 14 Urea DGY1315 2_copy_ctrl,,,,,,149206,179436.5918,100572.7972,1193,1465.469388,1239.420935,0.007679810958,0.008477881234,0.006300722872,1,0,0,0,49,,
91,ur_h_bc04 D07 18 Urea DGY1706bc Experimental,,,,,,121847,173738.6923,145024.2751,962,936.4615385,661.6453752,0.007742671839,0.007625523547,0.005690423439,1,0,0,0,13,,
91,ur_h_bc08 D08 22 Urea DGY1706bc Experimental,,,,,,142551.5,186149.375,113908.6387,700.5,3305.958333,10561.11517,0.005307516713,0.01817020812,0.05884417084,0.9166666667,0.04166666667,0,0,24,,
91,ur_h_bc01 E06 15 Urea DGY1706bc Experimental,,,,,,98790,98790,19323.81412,2557,2557,2650.236216,0.02371308932,0.02371308932,0.02218857056,1,0,0,0,2,,
91,ur_h_bc05 E07 19 Urea DGY1706bc Experimental,,,,,,139729,201896.5814,151908.2327,590,924.9302326,1060.302571,0.003399583161,0.004703411337,0.004784143911,1,0,0,0,43,,
91,ur_h_ctrl0 F05 12 Urea DGY1 0_copy_ctrl,,,,,,199824,176346.6667,75166.06536,1184,25110,42470.54787,0.01283552318,0.1279640176,0.2106220899,0.6666666667,0,0.3333333333,0,3,,
91,ur_h_bc02 F06 16 Urea DGY1706bc Experimental,,,,,,135567,172780.12,89537.70153,1071,1043.92,828.4194248,0.004424577682,0.006271355874,0.005010755588,1,0,0,0,25,,
91,ur_h_bc06 F07 20 Urea DGY1706bc Experimental,,,,,,116201,149913.3636,77553.672,513,848.3636364,839.0400152,0.004990952046,0.00654004162,0.006265588618,1,0,0,0,22,,
91,mix_h_ctrl2,C09,Gln_Urea,25,DGY1315,2_copy_ctrl,270072,311815.709,155436.3833,95453,109637.4575,58580.15028,0.3431280122,0.3618345726,0.1084637186,0.007372847803,0.1739093215,0.8261441825,0.001187788253,93451,,
91,mix_h_bc04,C10,Gln_Urea,29,DGY1706bc,Experimental,291245.5,320762.1886,149270.319,48637,54455.40931,28176.06696,0.1673319892,0.1749773342,0.0565740674,0.01478288706,0.9054604075,0.08168888482,6.86E-05,87466,,
91,mix_h_bc01,D09,Gln_Urea,26,DGY1706bc,Experimental,304454.5,337012.7747,153225.0517,46022,51713.23398,26661.23188,0.1484643969,0.155649197,0.04306017153,0.01092582566,0.9546616134,0.03561451002,0,92350,,
91,mix_h_bc05,D10,Gln_Urea,30,DGY1706bc,Experimental,309137,339954.1481,153288.7695,55432,61145.5878,30655.94723,0.1745173595,0.1841494298,0.05859399485,0.008377379937,0.8718385905,0.1237510656,0,87975,,
91,mix_h_ctrl0,E08,Gln_Urea,23,DGY1,0_copy_ctrl,290152,316868.5268,138675.7814,917,1215.62941,1256.165462,0.003018238323,0.004166782334,0.004558649225,0.9998590129,0.0004446517076,0,0,92207,,
91,mix_h_bc02,E09,Gln_Urea,27,DGY1706bc,Experimental,319262,344469.2537,142891.1734,71367,75972.65922,33146.16676,0.2186045573,0.2291494632,0.07582672621,0.006342594227,0.6828232193,0.3196479213,1.18E-05,84981,,
91,mix_h_bc06,E10,Gln_Urea,31,DGY1706bc,Experimental,273675,304263.1333,140411.701,45164.5,50232.57979,25149.96276,0.1611179208,0.1686276809,0.04958936819,0.01244870355,0.9414246085,0.04805245421,0,87238,,
91,mix_h_ctrl1,F08,Gln_Urea,24,DGY500,1_copy_ctrl,268172.5,308476.5263,154751.2697,50326,58328.19509,32989.93363,0.183272222,0.1935451307,0.06164902922,0.009340560882,0.8435624048,0.1507705403,0,89288,,
91,mix_h_bc03,F09,Gln_Urea,28,DGY1706bc,Experimental,317592,351324.3731,158301.8229,44988,50441.65179,25324.79841,0.1384539818,0.1463901917,0.04307104438,0.009432612404,0.9685763029,0.02272852347,0,90855,,
91,mix_h_bc07,F10,Gln_Urea,32,DGY1706bc,Experimental,299249,331818.5246,153375.5515,44030,49639.13438,26586.76801,0.1441774641,0.1523063378,0.04807287472,0.01798330122,0.9473013975,0.03591123513,0,90306,,
99,gln_h_ctrl0,C03,Glutamine,1,DGY1,0_copy_ctrl,291134,332077.5802,168730.5859,1193,1446.985392,1360.413099,0.003807368062,0.004823064453,0.004841270847,0.9987073157,0.002047703483,0,0,87415,,
99,gln_h_bc02,C04,Glutamine,5,DGY1706bc,Experimental,304663.5,342374.2657,169125.5234,154966.5,171304.4979,95973.43611,0.4824599074,0.5550083963,0.3085085982,0.006007532522,0.1275098778,0.7970031655,0.04706670672,86558,,
99,gln_h_bc06,C05,Glutamine,9,DGY1706bc,Experimental,419205.5,452634.797,188795.6389,69845,81618.48977,52499.52755,0.1712265989,0.1831264382,0.09333359086,0.03363520376,0.7761238836,0.1920546369,5.00E-05,79946,,
99,gln_h_ctrl1,D03,Glutamine,2,DGY500,1_copy_ctrl,262198,295397.248,141519.0548,56285.5,63604.08922,31184.75845,0.2139484881,0.2244691908,0.06792009793,0.006654960872,0.7828249984,0.2177169366,0,92262,,
99,gln_h_bc03,D04,Glutamine,6,DGY1706bc,Experimental,289244,325006.212,156731.625,113294,136627.826,95811.58444,0.4189309374,0.4317898318,0.2259344006,0.01259068419,0.2857697241,0.6844244182,0.003427943126,92767,,
99,gln_h_bc07,D05,Glutamine,10,DGY1706bc,Experimental,288542.5,321454.0766,154134.5724,113236,131926.2694,79812.44514,0.3934335846,0.4192303843,0.1618225496,0.005981914642,0.1430934124,0.8449105398,0.0006658504629,93114,,
99,gln_h_ctrl2,E03,Glutamine,3,DGY1315,2_copy_ctrl,289072,326479.0484,161837.928,105259,121499.2352,67526.67895,0.3615654773,0.3772767052,0.1108333258,0.0143219744,0.1107306799,0.8771291246,1.08E-05,92585,,
99,gln_h_bc04,E04,Glutamine,7,DGY1706bc,Experimental,279329,313360.3105,148780.8849,138214,158715.644,91046.46655,0.5020231739,0.5147457779,0.1807085855,0.007760929624,0.08238606407,0.8943522365,0.000938481979,94834,,
99,gln_h_bc08,E05,Glutamine,11,DGY1706bc,Experimental,391148,422257.107,180430.1412,85747,95514.52882,62588.17652,0.2305283187,0.2334871952,0.119605178,0.06246492504,0.5777375649,0.3615383734,1.15E-05,87313,,
99,gln_h_bc01,F03,Glutamine,4,DGY1706bc,Experimental,292968.5,333991.2188,164859.1274,87789.5,109243.2212,79006.59485,0.2830769295,0.3375836252,0.1922607433,0.007796325052,0.4566511387,0.5303549862,0.001423395445,92736,,
99,gln_h_bc05,F04,Glutamine,8,DGY1706bc,Experimental,292944,328125.2368,153715.5015,122429,142065.5123,84924.56637,0.4229871697,0.446127383,0.1855607055,0.006148734655,0.1516472137,0.8306185411,0.001208172423,92702,,
99,ur_h_ctrl1 C06 13 Urea DGY500 1_copy_ctrl,,,,,,191879,239926.625,146932.9178,1418.5,2538.375,4813.401546,0.00716223904,0.01008474855,0.01563561019,0.925,0.075,0,0,40,,
99,ur_h_bc03 C07 17 Urea DGY1706bc Experimental,,,,,,124947,171957.6,108952.9234,1001,1347.571429,1234.709284,0.007279289509,0.008057204311,0.007198142003,1,0,0,0,35,,
99,ur_h_bc07 C08 21 Urea DGY1706bc Experimental,,,,,,180194,215123.2759,144966.4297,1088,1353.586207,1215.675518,0.005356715996,0.00696156417,0.005560102723,1,0,0,0,29,,
99,ur_h_ctrl2 D06 14 Urea DGY1315 2_copy_ctrl,,,,,,149206,179436.5918,100572.7972,1193,1465.469388,1239.420935,0.007679810958,0.008477881234,0.006300722872,1,0,0,0,49,,
99,ur_h_bc04 D07 18 Urea DGY1706bc Experimental,,,,,,121847,173738.6923,145024.2751,962,936.4615385,661.6453752,0.007742671839,0.007625523547,0.005690423439,1,0,0,0,13,,
99,ur_h_bc08 D08 22 Urea DGY1706bc Experimental,,,,,,142551.5,186149.375,113908.6387,700.5,3305.958333,10561.11517,0.005307516713,0.01817020812,0.05884417084,0.9166666667,0.04166666667,0,0,24,,
99,ur_h_bc01 E06 15 Urea DGY1706bc Experimental,,,,,,98790,98790,19323.81412,2557,2557,2650.236216,0.02371308932,0.02371308932,0.02218857056,1,0,0,0,2,,
99,ur_h_bc05 E07 19 Urea DGY1706bc Experimental,,,,,,139729,201896.5814,151908.2327,590,924.9302326,1060.302571,0.003399583161,0.004703411337,0.004784143911,1,0,0,0,43,,
99,ur_h_ctrl0 F05 12 Urea DGY1 0_copy_ctrl,,,,,,199824,176346.6667,75166.06536,1184,25110,42470.54787,0.01283552318,0.1279640176,0.2106220899,0.6666666667,0,0.3333333333,0,3,,
99,ur_h_bc02 F06 16 Urea DGY1706bc Experimental,,,,,,135567,172780.12,89537.70153,1071,1043.92,828.4194248,0.004424577682,0.006271355874,0.005010755588,1,0,0,0,25,,
99,ur_h_bc06 F07 20 Urea DGY1706bc Experimental,,,,,,116201,149913.3636,77553.672,513,848.3636364,839.0400152,0.004990952046,0.00654004162,0.006265588618,1,0,0,0,22,,
99,mix_h_ctrl2,C09,Gln_Urea,25,DGY1315,2_copy_ctrl,282932,329944.2493,171998.1266,96853,114639.5086,67268.78975,0.3387434164,0.3546017947,0.1032665326,0.008630903853,0.1694874721,0.8280667428,0.0008913527909,91995,,
99,mix_h_bc04,C10,Gln_Urea,29,DGY1706bc,Experimental,331430,362626.4589,158062.0968,56696,62462.74729,29714.06926,0.1689473316,0.1768391055,0.05260734865,0.005313101523,0.893805509,0.104438466,1.13E-05,88837,,
99,mix_h_bc01,D09,Gln_Urea,26,DGY1706bc,Experimental,326550,360031.1168,162284.0971,46379,52260.97594,26889.03971,0.1400072253,0.1466875577,0.03876960399,0.006528695015,0.9648355437,0.02948686181,0,92821,,
99,mix_h_bc05,D10,Gln_Urea,30,DGY1706bc,Experimental,312147,343352.6464,152653.576,52291,58211.93154,29115.0912,0.1634652235,0.1726758348,0.05125725373,0.004969623994,0.9119369493,0.08568770182,0,91355,,
99,mix_h_ctrl0,E08,Gln_Urea,23,DGY1,0_copy_ctrl,277627.5,303729.2499,133901.5993,950,1363.346738,1485.667621,0.003256836221,0.004908625214,0.005677886746,0.9990850674,0.002308608877,0,0,93996,,
99,mix_h_bc02,E09,Gln_Urea,27,DGY1706bc,Experimental,351177,377228.1875,147917.0381,80091,84263.60051,31107.4319,0.225587075,0.2342139041,0.06979641288,0.002818191426,0.6463287185,0.360059182,1.17E-05,85161,,
99,mix_h_bc06,E10,Gln_Urea,31,DGY1706bc,Experimental,286506,314235.4745,138678.6559,45831,50675.0246,23924.18769,0.1573197978,0.1652251811,0.0463128136,0.005241694423,0.9570095653,0.03924331711,0,93672,,
99,mix_h_ctrl1,F08,Gln_Urea,24,DGY500,1_copy_ctrl,277169,310622.2852,141903.6156,51753,58316.80894,29295.1368,0.1833115198,0.192290292,0.05868745673,0.006065719076,0.8656998537,0.1328157538,0,93641,,
99,mix_h_bc03,F09,Gln_Urea,28,DGY1706bc,Experimental,314043,346013.4792,151440.3124,45376,50740.89245,25070.4197,0.1412481394,0.1496350501,0.04454582335,0.01043734936,0.9632516113,0.02751085675,0,94181,,
99,mix_h_bc07,F10,Gln_Urea,32,DGY1706bc,Experimental,307445,339422.9279,151192.5045,45077,50376.50768,25258.71036,0.1426432783,0.1521091747,0.04759354762,0.01113242117,0.9571525002,0.0330758269,0,93331,,
108,gln_h_ctrl0,C03,Glutamine,1,DGY1,0_copy_ctrl,287133,327065.8884,165467.4095,1187,1440.479413,1353.484792,0.00382454518,0.004885809156,0.004906016795,0.998518337,0.002183503409,0,0,89764,,
108,gln_h_bc02,C04,Glutamine,5,DGY1706bc,Experimental,291283,330557.0599,167251.9297,174407,190689.1414,102078.0781,0.5888585936,0.6423236074,0.3310076815,0.01773497652,0.07202450478,0.8095992944,0.0668875593,83902,,
108,gln_h_bc06,C05,Glutamine,9,DGY1706bc,Experimental,512338.5,531192.7325,205719.5589,54903.5,61745.66429,50592.70639,0.106505639,0.1112418918,0.07886982333,0.1944651537,0.7548086959,0.05147168461,0,67066,,
108,gln_h_ctrl1,D03,Glutamine,2,DGY500,1_copy_ctrl,281223,317222.9656,152630.3342,59098,66573.39628,32247.81709,0.2082470364,0.2196190946,0.06764377903,0.003519666416,0.794301279,0.2082319841,0,89213,,
108,gln_h_bc03,D04,Glutamine,6,DGY1706bc,Experimental,302114.5,341485.1884,167467.8143,129976,155920.8458,106399.3055,0.4584713174,0.470891477,0.2418426285,0.006222564149,0.2479748382,0.7123365163,0.007274743178,88388,,
108,gln_h_bc07,D05,Glutamine,10,DGY1706bc,Experimental,315559.5,349389.2286,166706.4944,124692.5,144037.8484,84521.38254,0.3982177178,0.4235848708,0.1617311817,0.008483937961,0.1304847333,0.8504374531,0.0005854800937,90524,,
108,gln_h_ctrl2,E03,Glutamine,3,DGY1315,2_copy_ctrl,282400,320891.6304,162796.2452,111477,128679.2819,71965.37267,0.3900707248,0.4086643848,0.1228352911,0.01249930744,0.06323896061,0.9233087706,0.0002437808189,90245,,
108,gln_h_bc04,E04,Glutamine,7,DGY1706bc,Experimental,267839,304386.4887,152526.0042,140480,163096.093,96285.03587,0.5371057049,0.5458106363,0.1874861742,0.008123808159,0.06958697545,0.8999570111,0.001686489346,90721,,
108,gln_h_bc08,E05,Glutamine,11,DGY1706bc,Experimental,426051.5,455741.7218,193372.1821,93530.5,103182.9161,68356.72225,0.2331675154,0.2355894819,0.1252806013,0.07837041074,0.5350418669,0.3865381757,2.48E-05,80732,,
108,gln_h_bc01,F03,Glutamine,4,DGY1706bc,Experimental,331679,379839.8286,189184.3854,98861,120193.9618,84069.97073,0.2763167855,0.3383238516,0.2059574597,0.01225512633,0.4553620469,0.5237435921,0.002551720981,87392,,
108,gln_h_bc05,F04,Glutamine,8,DGY1706bc,Experimental,315831.5,354109.2323,169666.0408,131147.5,151800.4779,91288.67349,0.4247179681,0.4446768933,0.1869526873,0.01032120601,0.1495601173,0.822202621,0.001672470674,87296,,
108,ur_h_ctrl1 C06 13 Urea DGY500 1_copy_ctrl,,,,,,191879,239926.625,146932.9178,1418.5,2538.375,4813.401546,0.00716223904,0.01008474855,0.01563561019,0.925,0.075,0,0,40,,
108,ur_h_bc03 C07 17 Urea DGY1706bc Experimental,,,,,,124947,171957.6,108952.9234,1001,1347.571429,1234.709284,0.007279289509,0.008057204311,0.007198142003,1,0,0,0,35,,
108,ur_h_bc07 C08 21 Urea DGY1706bc Experimental,,,,,,180194,215123.2759,144966.4297,1088,1353.586207,1215.675518,0.005356715996,0.00696156417,0.005560102723,1,0,0,0,29,,
108,ur_h_ctrl2 D06 14 Urea DGY1315 2_copy_ctrl,,,,,,149206,179436.5918,100572.7972,1193,1465.469388,1239.420935,0.007679810958,0.008477881234,0.006300722872,1,0,0,0,49,,
108,ur_h_bc04 D07 18 Urea DGY1706bc Experimental,,,,,,121847,173738.6923,145024.2751,962,936.4615385,661.6453752,0.007742671839,0.007625523547,0.005690423439,1,0,0,0,13,,
108,ur_h_bc08 D08 22 Urea DGY1706bc Experimental,,,,,,142551.5,186149.375,113908.6387,700.5,3305.958333,10561.11517,0.005307516713,0.01817020812,0.05884417084,0.9166666667,0.04166666667,0,0,24,,
108,ur_h_bc01 E06 15 Urea DGY1706bc Experimental,,,,,,98790,98790,19323.81412,2557,2557,2650.236216,0.02371308932,0.02371308932,0.02218857056,1,0,0,0,2,,
108,ur_h_bc05 E07 19 Urea DGY1706bc Experimental,,,,,,139729,201896.5814,151908.2327,590,924.9302326,1060.302571,0.003399583161,0.004703411337,0.004784143911,1,0,0,0,43,,
108,ur_h_ctrl0 F05 12 Urea DGY1 0_copy_ctrl,,,,,,199824,176346.6667,75166.06536,1184,25110,42470.54787,0.01283552318,0.1279640176,0.2106220899,0.6666666667,0,0.3333333333,0,3,,
108,ur_h_bc02 F06 16 Urea DGY1706bc Experimental,,,,,,135567,172780.12,89537.70153,1071,1043.92,828.4194248,0.004424577682,0.006271355874,0.005010755588,1,0,0,0,25,,
108,ur_h_bc06 F07 20 Urea DGY1706bc Experimental,,,,,,116201,149913.3636,77553.672,513,848.3636364,839.0400152,0.004990952046,0.00654004162,0.006265588618,1,0,0,0,22,,
108,mix_h_ctrl2,C09,Gln_Urea,25,DGY1315,2_copy_ctrl,289295,334774.5429,169542.9148,101299,115799.8302,63635.91376,0.339944286,0.3571349293,0.1126500197,0.01044969155,0.1756189125,0.8194938824,0.001304780762,87371,,
108,mix_h_bc04,C10,Gln_Urea,29,DGY1706bc,Experimental,332629,363419.8152,160074.4469,55922,61928.758,30242.02533,0.1664382494,0.1743018121,0.05178118784,0.006953721783,0.8969387639,0.09905342605,2.28E-05,87579,,
108,mix_h_bc01,D09,Gln_Urea,26,DGY1706bc,Experimental,335240,368631.7415,167981.7149,49656,55906.36621,29257.30979,0.1464575399,0.1539580945,0.0450906355,0.01024505823,0.9363382538,0.05506301656,0,89897,,
108,mix_h_bc05,D10,Gln_Urea,30,DGY1706bc,Experimental,312220,343819.8132,155413.1926,52651,58498.2966,29767.6127,0.164384406,0.174119779,0.05462935454,0.007872687398,0.8981949052,0.09725018276,0,88915,,
108,mix_h_ctrl0,E08,Gln_Urea,23,DGY1,0_copy_ctrl,270326,300022.2113,139080.4177,987,1386.330715,1496.158802,0.003449602355,0.005098880068,0.005852060995,0.9988345641,0.002745497944,0,0,89237,,
108,mix_h_bc02,E09,Gln_Urea,27,DGY1706bc,Experimental,361472,389426.4194,151913.7225,84709,89106.36573,31730.44928,0.2332364998,0.2415149043,0.07276937621,0.007340422907,0.5838412001,0.419970885,0,81058,,
108,mix_h_bc06,E10,Gln_Urea,31,DGY1706bc,Experimental,291486.5,320384.0457,144568.2991,45985,50918.82729,24554.41297,0.155986165,0.1631313587,0.04626964913,0.006699092526,0.9546263145,0.04004818843,0,88818,,
108,mix_h_ctrl1,F08,Gln_Urea,24,DGY500,1_copy_ctrl,287441,325963.1091,153161.7172,56664,64179.95133,32960.44355,0.1919625713,0.2016030834,0.06117828385,0.007551396066,0.814807833,0.183273824,0,90182,,
108,mix_h_bc03,F09,Gln_Urea,28,DGY1706bc,Experimental,312599,345127.9465,153508.4846,46768,52374.58207,26494.21225,0.1469100113,0.1541405663,0.04465272757,0.01150396821,0.9527107872,0.03724519479,0,91099,,
108,mix_h_bc07,F10,Gln_Urea,32,DGY1706bc,Experimental,293698.5,327129.725,152957.6205,45134,50868.87023,26503.57805,0.150379776,0.1585030272,0.04680084848,0.009333362893,0.9494646064,0.04262087924,0,90214,,
116,gln_h_ctrl0,C03,Glutamine,1,DGY1,0_copy_ctrl,347904,380070.8093,175902.4823,1151,1441.028018,1402.37295,0.003207815318,0.004239569366,0.004448570449,0.998539613,0.002244668911,0,0,73953,,
116,gln_h_bc02,C04,Glutamine,5,DGY1706bc,Experimental,264122,304819.4879,160273.8317,177244,195680.3856,99456.36434,0.6763938289,0.7197261777,0.331625855,0.01145009881,0.0413784585,0.821208004,0.09003211462,80960,,
116,gln_h_bc06,C05,Glutamine,9,DGY1706bc,Experimental,455824,482534.0445,209794.8608,66520,79775.18484,63441.1003,0.1495806335,0.165531865,0.1075152603,0.09985288446,0.7037121677,0.1966206276,5.71E-05,70013,,
116,gln_h_ctrl1,D03,Glutamine,2,DGY500,1_copy_ctrl,253701,290394.8852,147794.3694,57091,64663.94843,32652.28186,0.2232143178,0.2342953883,0.0735291627,0.002901238972,0.7348220019,0.2696606502,1.19E-05,84102,,
116,gln_h_bc03,D04,Glutamine,6,DGY1706bc,Experimental,295916,335853.0335,170238.3407,134334,160885.6494,111180.7961,0.484639509,0.4979043056,0.2587581595,0.01356783327,0.220444874,0.7256727924,0.009842867752,84833,,
116,gln_h_bc07,D05,Glutamine,10,DGY1706bc,Experimental,307437,343271.938,169409.1361,127845,148371.65,87370.70027,0.4196057716,0.4464283264,0.1702255487,0.004076918635,0.1175954265,0.8664780274,0.001120286424,86585,,
116,gln_h_ctrl2,E03,Glutamine,3,DGY1315,2_copy_ctrl,291638,333338.006,174819.6303,111633,127843.9421,71613.77527,0.3788273739,0.3969193292,0.1263410579,0.009798425427,0.1071245765,0.8839179077,0.0001828064445,82054,,
116,gln_h_bc04,E04,Glutamine,7,DGY1706bc,Experimental,275700,314218.5872,161546.3022,140446,161778.8652,95484.77694,0.5159319227,0.527927173,0.1851234917,0.008838219069,0.07408681622,0.8970851672,0.001791370576,84293,,
116,gln_h_bc08,E05,Glutamine,11,DGY1706bc,Experimental,442153,473228.5644,205627.358,77306,84829.19574,73509.89389,0.2022189352,0.1923728122,0.1478147236,0.2321335653,0.4472146648,0.3213356526,0,67263,,
116,gln_h_bc01,F03,Glutamine,4,DGY1706bc,Experimental,385336,426725.0398,215214.1109,107280,120996.5311,78222.28851,0.2420642238,0.3087347593,0.1906628285,0.00821700701,0.5080402316,0.4758671137,0.001987199025,82025,,
116,gln_h_bc05,F04,Glutamine,8,DGY1706bc,Experimental,292830,331613.7626,165332.0321,131774,153206.7095,93056.03769,0.4608553838,0.4838160119,0.2072098828,0.01024428684,0.1232607647,0.8452301142,0.003681356809,85023,,
116,ur_h_ctrl1 C06 13 Urea DGY500 1_copy_ctrl,,,,,,191879,239926.625,146932.9178,1418.5,2538.375,4813.401546,0.00716223904,0.01008474855,0.01563561019,0.925,0.075,0,0,40,,
116,ur_h_bc03 C07 17 Urea DGY1706bc Experimental,,,,,,124947,171957.6,108952.9234,1001,1347.571429,1234.709284,0.007279289509,0.008057204311,0.007198142003,1,0,0,0,35,,
116,ur_h_bc07 C08 21 Urea DGY1706bc Experimental,,,,,,180194,215123.2759,144966.4297,1088,1353.586207,1215.675518,0.005356715996,0.00696156417,0.005560102723,1,0,0,0,29,,
116,ur_h_ctrl2 D06 14 Urea DGY1315 2_copy_ctrl,,,,,,149206,179436.5918,100572.7972,1193,1465.469388,1239.420935,0.007679810958,0.008477881234,0.006300722872,1,0,0,0,49,,
